Study Name	031-0101W_left
8.175000E-8	-4.519608E-2
8.180000E-8	-4.480210E-2
8.185000E-8	-4.431391E-2
8.190000E-8	-4.381716E-2
8.195000E-8	-4.325189E-2
8.200000E-8	-4.258384E-2
8.205000E-8	-4.190722E-2
8.210000E-8	-4.127343E-2
8.215000E-8	-4.062251E-2
8.220000E-8	-3.993734E-2
8.225000E-8	-3.932067E-2
8.230000E-8	-3.878966E-2
8.235000E-8	-3.828434E-2
8.240000E-8	-3.777902E-2
8.245000E-8	-3.734222E-2
8.250000E-8	-3.701676E-2
8.255000E-8	-3.673413E-2
8.260000E-8	-3.643436E-2
8.265000E-8	-3.621168E-2
8.270000E-8	-3.614316E-2
8.275000E-8	-3.613460E-2
8.280000E-8	-3.615172E-2
8.285000E-8	-3.631445E-2
8.290000E-8	-3.668274E-2
8.295000E-8	-3.713667E-2
8.300000E-8	-3.759060E-2
8.305000E-8	-3.815587E-2
8.310000E-8	-3.887531E-2
8.315000E-8	-3.964613E-2
8.320000E-8	-4.037414E-2
8.325000E-8	-4.111070E-2
8.330000E-8	-4.188153E-2
8.335000E-8	-4.259240E-2
8.340000E-8	-4.318337E-2
8.345000E-8	-4.371438E-2
8.350000E-8	-4.415975E-2
8.355000E-8	-4.446808E-2
8.360000E-8	-4.457942E-2
8.365000E-8	-4.454516E-2
8.370000E-8	-4.443382E-2
8.375000E-8	-4.419401E-2
8.380000E-8	-4.375720E-2
8.385000E-8	-4.320050E-2
8.390000E-8	-4.260097E-2
8.395000E-8	-4.189009E-2
8.400000E-8	-4.105075E-2
8.405000E-8	-4.020284E-2
8.410000E-8	-3.937206E-2
8.415000E-8	-3.851559E-2
8.420000E-8	-3.765055E-2
8.425000E-8	-3.687973E-2
8.430000E-8	-3.626307E-2
8.435000E-8	-3.575775E-2
8.440000E-8	-3.532095E-2
8.445000E-8	-3.501262E-2
8.450000E-8	-3.492697E-2
8.455000E-8	-3.500405E-2
8.460000E-8	-3.514965E-2
8.465000E-8	-3.542372E-2
8.470000E-8	-3.586909E-2
8.475000E-8	-3.642580E-2
8.480000E-8	-3.699963E-2
8.485000E-8	-3.762486E-2
8.490000E-8	-3.829291E-2
8.495000E-8	-3.896952E-2
8.500000E-8	-3.964613E-2
8.505000E-8	-4.029705E-2
8.510000E-8	-4.091371E-2
8.515000E-8	-4.143616E-2
8.520000E-8	-4.183014E-2
8.525000E-8	-4.212991E-2
8.530000E-8	-4.240398E-2
8.535000E-8	-4.258384E-2
8.540000E-8	-4.258384E-2
8.545000E-8	-4.243824E-2
8.550000E-8	-4.224981E-2
8.555000E-8	-4.200143E-2
8.560000E-8	-4.165885E-2
8.565000E-8	-4.124774E-2
8.570000E-8	-4.083663E-2
8.575000E-8	-4.041696E-2
8.580000E-8	-3.992021E-2
8.585000E-8	-3.938063E-2
8.590000E-8	-3.886674E-2
8.595000E-8	-3.838712E-2
8.600000E-8	-3.782185E-2
8.605000E-8	-3.721375E-2
8.610000E-8	-3.666561E-2
8.615000E-8	-3.614316E-2
8.620000E-8	-3.560358E-2
8.625000E-8	-3.512396E-2
8.630000E-8	-3.478993E-2
8.635000E-8	-3.453299E-2
8.640000E-8	-3.431031E-2
8.645000E-8	-3.419897E-2
8.650000E-8	-3.424179E-2
8.655000E-8	-3.440452E-2
8.660000E-8	-3.463577E-2
8.665000E-8	-3.496123E-2
8.670000E-8	-3.539803E-2
8.675000E-8	-3.592904E-2
8.680000E-8	-3.651144E-2
8.685000E-8	-3.712810E-2
8.690000E-8	-3.776189E-2
8.695000E-8	-3.840425E-2
8.700000E-8	-3.903804E-2
8.705000E-8	-3.962044E-2
8.710000E-8	-4.023710E-2
8.715000E-8	-4.084520E-2
8.720000E-8	-4.130769E-2
8.725000E-8	-4.164172E-2
8.730000E-8	-4.199287E-2
8.735000E-8	-4.225838E-2
8.740000E-8	-4.232689E-2
8.745000E-8	-4.229264E-2
8.750000E-8	-4.221555E-2
8.755000E-8	-4.200143E-2
8.760000E-8	-4.159889E-2
8.765000E-8	-4.109357E-2
8.770000E-8	-4.057969E-2
8.775000E-8	-4.001442E-2
8.780000E-8	-3.932067E-2
8.785000E-8	-3.849846E-2
8.790000E-8	-3.768481E-2
8.795000E-8	-3.690542E-2
8.800000E-8	-3.603182E-2
8.805000E-8	-3.517535E-2
8.810000E-8	-3.448160E-2
8.815000E-8	-3.389064E-2
8.820000E-8	-3.330823E-2
8.825000E-8	-3.286287E-2
8.830000E-8	-3.266588E-2
8.835000E-8	-3.262306E-2
8.840000E-8	-3.270014E-2
8.845000E-8	-3.294852E-2
8.850000E-8	-3.338532E-2
8.855000E-8	-3.393346E-2
8.860000E-8	-3.455868E-2
8.865000E-8	-3.529525E-2
8.870000E-8	-3.612603E-2
8.875000E-8	-3.695681E-2
8.880000E-8	-3.772763E-2
8.885000E-8	-3.846420E-2
8.890000E-8	-3.917507E-2
8.895000E-8	-3.978317E-2
8.900000E-8	-4.025423E-2
8.905000E-8	-4.062251E-2
8.910000E-8	-4.087946E-2
8.915000E-8	-4.100793E-2
8.920000E-8	-4.098223E-2
8.925000E-8	-4.084520E-2
8.930000E-8	-4.067390E-2
8.935000E-8	-4.039983E-2
8.940000E-8	-3.997159E-2
8.945000E-8	-3.948340E-2
8.950000E-8	-3.902947E-2
8.955000E-8	-3.853272E-2
8.960000E-8	-3.793319E-2
8.965000E-8	-3.733366E-2
8.970000E-8	-3.675982E-2
8.975000E-8	-3.616885E-2
8.980000E-8	-3.557789E-2
8.985000E-8	-3.507257E-2
8.990000E-8	-3.466146E-2
8.995000E-8	-3.429318E-2
9.000000E-8	-3.395915E-2
9.005000E-8	-3.373647E-2
9.010000E-8	-3.364226E-2
9.015000E-8	-3.360800E-2
9.020000E-8	-3.360800E-2
9.025000E-8	-3.369365E-2
9.030000E-8	-3.388207E-2
9.035000E-8	-3.410475E-2
9.040000E-8	-3.433600E-2
9.045000E-8	-3.463577E-2
9.050000E-8	-3.502974E-2
9.055000E-8	-3.542372E-2
9.060000E-8	-3.581770E-2
9.065000E-8	-3.626307E-2
9.070000E-8	-3.675982E-2
9.075000E-8	-3.723945E-2
9.080000E-8	-3.766768E-2
9.085000E-8	-3.808735E-2
9.090000E-8	-3.848990E-2
9.095000E-8	-3.882392E-2
9.100000E-8	-3.905517E-2
9.105000E-8	-3.919220E-2
9.110000E-8	-3.922646E-2
9.115000E-8	-3.919220E-2
9.120000E-8	-3.907230E-2
9.125000E-8	-3.884105E-2
9.130000E-8	-3.857554E-2
9.135000E-8	-3.830147E-2
9.140000E-8	-3.795032E-2
9.145000E-8	-3.753065E-2
9.150000E-8	-3.713667E-2
9.155000E-8	-3.675982E-2
9.160000E-8	-3.626307E-2
9.165000E-8	-3.571492E-2
9.170000E-8	-3.525243E-2
9.175000E-8	-3.483276E-2
9.180000E-8	-3.437026E-2
9.185000E-8	-3.391633E-2
9.190000E-8	-3.353092E-2
9.195000E-8	-3.321402E-2
9.200000E-8	-3.291426E-2
9.205000E-8	-3.264875E-2
9.210000E-8	-3.246033E-2
9.215000E-8	-3.237468E-2
9.220000E-8	-3.234042E-2
9.225000E-8	-3.240894E-2
9.230000E-8	-3.264875E-2
9.235000E-8	-3.293995E-2
9.240000E-8	-3.324828E-2
9.245000E-8	-3.365939E-2
9.250000E-8	-3.422466E-2
9.255000E-8	-3.480706E-2
9.260000E-8	-3.536377E-2
9.265000E-8	-3.598899E-2
9.270000E-8	-3.664848E-2
9.275000E-8	-3.722232E-2
9.280000E-8	-3.771051E-2
9.285000E-8	-3.815587E-2
9.290000E-8	-3.851559E-2
9.295000E-8	-3.873827E-2
9.300000E-8	-3.880679E-2
9.305000E-8	-3.874684E-2
9.310000E-8	-3.859267E-2
9.315000E-8	-3.832717E-2
9.320000E-8	-3.791606E-2
9.325000E-8	-3.741074E-2
9.330000E-8	-3.690542E-2
9.335000E-8	-3.638297E-2
9.340000E-8	-3.573205E-2
9.345000E-8	-3.506400E-2
9.350000E-8	-3.450730E-2
9.355000E-8	-3.401911E-2
9.360000E-8	-3.352235E-2
9.365000E-8	-3.311125E-2
9.370000E-8	-3.282861E-2
9.375000E-8	-3.258880E-2
9.380000E-8	-3.238324E-2
9.385000E-8	-3.225477E-2
9.390000E-8	-3.218625E-2
9.395000E-8	-3.218625E-2
9.400000E-8	-3.227190E-2
9.405000E-8	-3.240037E-2
9.410000E-8	-3.256310E-2
9.415000E-8	-3.280292E-2
9.420000E-8	-3.306842E-2
9.425000E-8	-3.335106E-2
9.430000E-8	-3.374504E-2
9.435000E-8	-3.419897E-2
9.440000E-8	-3.458438E-2
9.445000E-8	-3.496979E-2
9.450000E-8	-3.539803E-2
9.455000E-8	-3.580914E-2
9.460000E-8	-3.615172E-2
9.465000E-8	-3.646862E-2
9.470000E-8	-3.673413E-2
9.475000E-8	-3.691399E-2
9.480000E-8	-3.699963E-2
9.485000E-8	-3.702533E-2
9.490000E-8	-3.703389E-2
9.495000E-8	-3.696537E-2
9.500000E-8	-3.677695E-2
9.505000E-8	-3.651144E-2
9.510000E-8	-3.627163E-2
9.515000E-8	-3.598899E-2
9.520000E-8	-3.561215E-2
9.525000E-8	-3.522673E-2
9.530000E-8	-3.492697E-2
9.535000E-8	-3.463577E-2
9.540000E-8	-3.427605E-2
9.545000E-8	-3.393346E-2
9.550000E-8	-3.365082E-2
9.555000E-8	-3.337675E-2
9.560000E-8	-3.312837E-2
9.565000E-8	-3.294852E-2
9.570000E-8	-3.278579E-2
9.575000E-8	-3.258023E-2
9.580000E-8	-3.237468E-2
9.585000E-8	-3.222908E-2
9.590000E-8	-3.213487E-2
9.595000E-8	-3.205778E-2
9.600000E-8	-3.196357E-2
9.605000E-8	-3.189505E-2
9.610000E-8	-3.192075E-2
9.615000E-8	-3.204922E-2
9.620000E-8	-3.218625E-2
9.625000E-8	-3.234898E-2
9.630000E-8	-3.264019E-2
9.635000E-8	-3.301703E-2
9.640000E-8	-3.341101E-2
9.645000E-8	-3.383925E-2
9.650000E-8	-3.431031E-2
9.655000E-8	-3.476424E-2
9.660000E-8	-3.517535E-2
9.665000E-8	-3.554363E-2
9.670000E-8	-3.585196E-2
9.675000E-8	-3.604895E-2
9.680000E-8	-3.610890E-2
9.685000E-8	-3.607464E-2
9.690000E-8	-3.603182E-2
9.695000E-8	-3.592048E-2
9.700000E-8	-3.562071E-2
9.705000E-8	-3.522673E-2
9.710000E-8	-3.488414E-2
9.715000E-8	-3.452443E-2
9.720000E-8	-3.406193E-2
9.725000E-8	-3.358231E-2
9.730000E-8	-3.317120E-2
9.735000E-8	-3.280292E-2
9.740000E-8	-3.243463E-2
9.745000E-8	-3.207491E-2
9.750000E-8	-3.174089E-2
9.755000E-8	-3.145825E-2
9.760000E-8	-3.122700E-2
9.765000E-8	-3.108140E-2
9.770000E-8	-3.103002E-2
9.775000E-8	-3.104715E-2
9.780000E-8	-3.106427E-2
9.785000E-8	-3.113279E-2
9.790000E-8	-3.129552E-2
9.795000E-8	-3.148395E-2
9.800000E-8	-3.164668E-2
9.805000E-8	-3.186936E-2
9.810000E-8	-3.219482E-2
9.815000E-8	-3.254597E-2
9.820000E-8	-3.288000E-2
9.825000E-8	-3.323972E-2
9.830000E-8	-3.364226E-2
9.835000E-8	-3.404480E-2
9.840000E-8	-3.441308E-2
9.845000E-8	-3.472998E-2
9.850000E-8	-3.501262E-2
9.855000E-8	-3.525243E-2
9.860000E-8	-3.538090E-2
9.865000E-8	-3.538090E-2
9.870000E-8	-3.531238E-2
9.875000E-8	-3.514965E-2
9.880000E-8	-3.484132E-2
9.885000E-8	-3.445591E-2
9.890000E-8	-3.409619E-2
9.895000E-8	-3.372791E-2
9.900000E-8	-3.331680E-2
9.905000E-8	-3.296564E-2
9.910000E-8	-3.270870E-2
9.915000E-8	-3.246033E-2
9.920000E-8	-3.220338E-2
9.925000E-8	-3.204922E-2
9.930000E-8	-3.198070E-2
9.935000E-8	-3.187792E-2
9.940000E-8	-3.172376E-2
9.945000E-8	-3.158672E-2
9.950000E-8	-3.146682E-2
9.955000E-8	-3.132978E-2
9.960000E-8	-3.117562E-2
9.965000E-8	-3.103002E-2
9.970000E-8	-3.092724E-2
9.975000E-8	-3.085016E-2
9.980000E-8	-3.075594E-2
9.985000E-8	-3.069599E-2
9.990000E-8	-3.074738E-2
9.995000E-8	-3.086729E-2
1.000000E-7	-3.100432E-2
1.000500E-7	-3.120131E-2
1.001000E-7	-3.150964E-2
1.001500E-7	-3.186936E-2
1.002000E-7	-3.223764E-2
1.002500E-7	-3.262306E-2
1.003000E-7	-3.304273E-2
1.003500E-7	-3.346240E-2
1.004000E-7	-3.383925E-2
1.004500E-7	-3.416471E-2
1.005000E-7	-3.442165E-2
1.005500E-7	-3.461007E-2
1.006000E-7	-3.467859E-2
1.006500E-7	-3.464433E-2
1.007000E-7	-3.456725E-2
1.007500E-7	-3.439595E-2
1.008000E-7	-3.408762E-2
1.008500E-7	-3.371934E-2
1.009000E-7	-3.337675E-2
1.009500E-7	-3.299990E-2
1.010000E-7	-3.253741E-2
1.010500E-7	-3.209204E-2
1.011000E-7	-3.171519E-2
1.011500E-7	-3.133835E-2
1.012000E-7	-3.095293E-2
1.012500E-7	-3.062747E-2
1.013000E-7	-3.037053E-2
1.013500E-7	-3.010503E-2
1.014000E-7	-2.982239E-2
1.014500E-7	-2.961684E-2
1.015000E-7	-2.950549E-2
1.015500E-7	-2.942841E-2
1.016000E-7	-2.940272E-2
1.016500E-7	-2.946267E-2
1.017000E-7	-2.960827E-2
1.017500E-7	-2.980526E-2
1.018000E-7	-3.005364E-2
1.018500E-7	-3.036197E-2
1.019000E-7	-3.074738E-2
1.019500E-7	-3.114992E-2
1.020000E-7	-3.150964E-2
1.020500E-7	-3.186079E-2
1.021000E-7	-3.227190E-2
1.021500E-7	-3.264019E-2
1.022000E-7	-3.288856E-2
1.022500E-7	-3.310268E-2
1.023000E-7	-3.334249E-2
1.023500E-7	-3.349666E-2
1.024000E-7	-3.351379E-2
1.024500E-7	-3.353948E-2
1.025000E-7	-3.357374E-2
1.025500E-7	-3.353948E-2
1.026000E-7	-3.341101E-2
1.026500E-7	-3.323115E-2
1.027000E-7	-3.305129E-2
1.027500E-7	-3.286287E-2
1.028000E-7	-3.258880E-2
1.028500E-7	-3.224621E-2
1.029000E-7	-3.192931E-2
1.029500E-7	-3.162098E-2
1.030000E-7	-3.123557E-2
1.030500E-7	-3.085016E-2
1.031000E-7	-3.056752E-2
1.031500E-7	-3.029345E-2
1.032000E-7	-2.996799E-2
1.032500E-7	-2.974531E-2
1.033000E-7	-2.967679E-2
1.033500E-7	-2.965966E-2
1.034000E-7	-2.962540E-2
1.034500E-7	-2.968535E-2
1.035000E-7	-2.985665E-2
1.035500E-7	-3.003651E-2
1.036000E-7	-3.021637E-2
1.036500E-7	-3.043905E-2
1.037000E-7	-3.067886E-2
1.037500E-7	-3.087585E-2
1.038000E-7	-3.102145E-2
1.038500E-7	-3.111566E-2
1.039000E-7	-3.118418E-2
1.039500E-7	-3.126126E-2
1.040000E-7	-3.127839E-2
1.040500E-7	-3.124413E-2
1.041000E-7	-3.127839E-2
1.041500E-7	-3.138117E-2
1.042000E-7	-3.143256E-2
1.042500E-7	-3.146682E-2
1.043000E-7	-3.159529E-2
1.043500E-7	-3.171519E-2
1.044000E-7	-3.174089E-2
1.044500E-7	-3.176658E-2
1.045000E-7	-3.184367E-2
1.045500E-7	-3.186079E-2
1.046000E-7	-3.178371E-2
1.046500E-7	-3.168094E-2
1.047000E-7	-3.153534E-2
1.047500E-7	-3.132122E-2
1.048000E-7	-3.106427E-2
1.048500E-7	-3.079020E-2
1.049000E-7	-3.053326E-2
1.049500E-7	-3.027632E-2
1.050000E-7	-2.996799E-2
1.050500E-7	-2.967679E-2
1.051000E-7	-2.945411E-2
1.051500E-7	-2.923999E-2
1.052000E-7	-2.899161E-2
1.052500E-7	-2.881175E-2
1.053000E-7	-2.872610E-2
1.053500E-7	-2.865759E-2
1.054000E-7	-2.855481E-2
1.054500E-7	-2.848629E-2
1.055000E-7	-2.857194E-2
1.055500E-7	-2.872610E-2
1.056000E-7	-2.884601E-2
1.056500E-7	-2.899161E-2
1.057000E-7	-2.923999E-2
1.057500E-7	-2.953119E-2
1.058000E-7	-2.979669E-2
1.058500E-7	-3.010503E-2
1.059000E-7	-3.043048E-2
1.059500E-7	-3.072169E-2
1.060000E-7	-3.097006E-2
1.060500E-7	-3.119275E-2
1.061000E-7	-3.139830E-2
1.061500E-7	-3.154390E-2
1.062000E-7	-3.158672E-2
1.062500E-7	-3.156959E-2
1.063000E-7	-3.161242E-2
1.063500E-7	-3.161242E-2
1.064000E-7	-3.144112E-2
1.064500E-7	-3.121844E-2
1.065000E-7	-3.110710E-2
1.065500E-7	-3.096150E-2
1.066000E-7	-3.068743E-2
1.066500E-7	-3.043905E-2
1.067000E-7	-3.025063E-2
1.067500E-7	-2.995942E-2
1.068000E-7	-2.955688E-2
1.068500E-7	-2.919716E-2
1.069000E-7	-2.893166E-2
1.069500E-7	-2.867472E-2
1.070000E-7	-2.840064E-2
1.070500E-7	-2.816940E-2
1.071000E-7	-2.804949E-2
1.071500E-7	-2.798097E-2
1.072000E-7	-2.794671E-2
1.072500E-7	-2.798097E-2
1.073000E-7	-2.810944E-2
1.073500E-7	-2.827217E-2
1.074000E-7	-2.843490E-2
1.074500E-7	-2.864046E-2
1.075000E-7	-2.889740E-2
1.075500E-7	-2.912008E-2
1.076000E-7	-2.927425E-2
1.076500E-7	-2.944554E-2
1.077000E-7	-2.968535E-2
1.077500E-7	-2.984808E-2
1.078000E-7	-2.991660E-2
1.078500E-7	-3.003651E-2
1.079000E-7	-3.021637E-2
1.079500E-7	-3.033627E-2
1.080000E-7	-3.040479E-2
1.080500E-7	-3.048187E-2
1.081000E-7	-3.055039E-2
1.081500E-7	-3.054183E-2
1.082000E-7	-3.046474E-2
1.082500E-7	-3.033627E-2
1.083000E-7	-3.019067E-2
1.083500E-7	-3.001938E-2
1.084000E-7	-2.977100E-2
1.084500E-7	-2.950549E-2
1.085000E-7	-2.929138E-2
1.085500E-7	-2.906013E-2
1.086000E-7	-2.882032E-2
1.086500E-7	-2.868328E-2
1.087000E-7	-2.864046E-2
1.087500E-7	-2.855481E-2
1.088000E-7	-2.844347E-2
1.088500E-7	-2.839208E-2
1.089000E-7	-2.834926E-2
1.089500E-7	-2.827217E-2
1.090000E-7	-2.815227E-2
1.090500E-7	-2.801523E-2
1.091000E-7	-2.791245E-2
1.091500E-7	-2.784394E-2
1.092000E-7	-2.774116E-2
1.092500E-7	-2.762982E-2
1.093000E-7	-2.761269E-2
1.093500E-7	-2.767264E-2
1.094000E-7	-2.777542E-2
1.094500E-7	-2.796384E-2
1.095000E-7	-2.824648E-2
1.095500E-7	-2.852055E-2
1.096000E-7	-2.875180E-2
1.096500E-7	-2.902587E-2
1.097000E-7	-2.932563E-2
1.097500E-7	-2.956545E-2
1.098000E-7	-2.970248E-2
1.098500E-7	-2.983095E-2
1.099000E-7	-2.997655E-2
1.099500E-7	-3.005364E-2
1.100000E-7	-3.002794E-2
1.100500E-7	-2.997655E-2
1.101000E-7	-2.994230E-2
1.101500E-7	-2.990804E-2
1.102000E-7	-2.981382E-2
1.102500E-7	-2.971105E-2
1.103000E-7	-2.963397E-2
1.103500E-7	-2.953975E-2
1.104000E-7	-2.939415E-2
1.104500E-7	-2.922286E-2
1.105000E-7	-2.906013E-2
1.105500E-7	-2.887170E-2
1.106000E-7	-2.863189E-2
1.106500E-7	-2.840921E-2
1.107000E-7	-2.819509E-2
1.107500E-7	-2.795528E-2
1.108000E-7	-2.770690E-2
1.108500E-7	-2.751848E-2
1.109000E-7	-2.738144E-2
1.109500E-7	-2.726153E-2
1.110000E-7	-2.715876E-2
1.110500E-7	-2.710737E-2
1.111000E-7	-2.713306E-2
1.111500E-7	-2.721015E-2
1.112000E-7	-2.731292E-2
1.112500E-7	-2.744139E-2
1.113000E-7	-2.763838E-2
1.113500E-7	-2.786963E-2
1.114000E-7	-2.809231E-2
1.114500E-7	-2.831500E-2
1.115000E-7	-2.857194E-2
1.115500E-7	-2.877749E-2
1.116000E-7	-2.891453E-2
1.116500E-7	-2.906869E-2
1.117000E-7	-2.922286E-2
1.117500E-7	-2.927425E-2
1.118000E-7	-2.922286E-2
1.118500E-7	-2.918003E-2
1.119000E-7	-2.918003E-2
1.119500E-7	-2.911152E-2
1.120000E-7	-2.896592E-2
1.120500E-7	-2.882032E-2
1.121000E-7	-2.872610E-2
1.121500E-7	-2.861476E-2
1.122000E-7	-2.846060E-2
1.122500E-7	-2.829787E-2
1.123000E-7	-2.819509E-2
1.123500E-7	-2.810088E-2
1.124000E-7	-2.796384E-2
1.124500E-7	-2.780968E-2
1.125000E-7	-2.774972E-2
1.125500E-7	-2.768977E-2
1.126000E-7	-2.751848E-2
1.126500E-7	-2.735575E-2
1.127000E-7	-2.729579E-2
1.127500E-7	-2.721015E-2
1.128000E-7	-2.703885E-2
1.128500E-7	-2.694464E-2
1.129000E-7	-2.696177E-2
1.129500E-7	-2.696177E-2
1.130000E-7	-2.696177E-2
1.130500E-7	-2.706455E-2
1.131000E-7	-2.721871E-2
1.131500E-7	-2.734718E-2
1.132000E-7	-2.744996E-2
1.132500E-7	-2.758699E-2
1.133000E-7	-2.775829E-2
1.133500E-7	-2.791245E-2
1.134000E-7	-2.799810E-2
1.134500E-7	-2.806662E-2
1.135000E-7	-2.819509E-2
1.135500E-7	-2.830643E-2
1.136000E-7	-2.833213E-2
1.136500E-7	-2.836639E-2
1.137000E-7	-2.846916E-2
1.137500E-7	-2.853768E-2
1.138000E-7	-2.852055E-2
1.138500E-7	-2.851199E-2
1.139000E-7	-2.854624E-2
1.139500E-7	-2.852911E-2
1.140000E-7	-2.844347E-2
1.140500E-7	-2.832356E-2
1.141000E-7	-2.820366E-2
1.141500E-7	-2.805805E-2
1.142000E-7	-2.783537E-2
1.142500E-7	-2.756130E-2
1.143000E-7	-2.731292E-2
1.143500E-7	-2.705598E-2
1.144000E-7	-2.673909E-2
1.144500E-7	-2.647358E-2
1.145000E-7	-2.632798E-2
1.145500E-7	-2.621664E-2
1.146000E-7	-2.604534E-2
1.146500E-7	-2.595970E-2
1.147000E-7	-2.600252E-2
1.147500E-7	-2.603678E-2
1.148000E-7	-2.604534E-2
1.148500E-7	-2.611386E-2
1.149000E-7	-2.621664E-2
1.149500E-7	-2.628516E-2
1.150000E-7	-2.637080E-2
1.150500E-7	-2.649927E-2
1.151000E-7	-2.664487E-2
1.151500E-7	-2.679047E-2
1.152000E-7	-2.692751E-2
1.152500E-7	-2.705598E-2
1.153000E-7	-2.725297E-2
1.153500E-7	-2.748422E-2
1.154000E-7	-2.764695E-2
1.154500E-7	-2.777542E-2
1.155000E-7	-2.793815E-2
1.155500E-7	-2.808375E-2
1.156000E-7	-2.814370E-2
1.156500E-7	-2.819509E-2
1.157000E-7	-2.823791E-2
1.157500E-7	-2.818653E-2
1.158000E-7	-2.803236E-2
1.158500E-7	-2.784394E-2
1.159000E-7	-2.768977E-2
1.159500E-7	-2.753561E-2
1.160000E-7	-2.733005E-2
1.160500E-7	-2.713306E-2
1.161000E-7	-2.701316E-2
1.161500E-7	-2.691038E-2
1.162000E-7	-2.676478E-2
1.162500E-7	-2.669626E-2
1.163000E-7	-2.673052E-2
1.163500E-7	-2.673052E-2
1.164000E-7	-2.667913E-2
1.164500E-7	-2.668770E-2
1.165000E-7	-2.672196E-2
1.165500E-7	-2.669626E-2
1.166000E-7	-2.665344E-2
1.166500E-7	-2.662774E-2
1.167000E-7	-2.656779E-2
1.167500E-7	-2.648214E-2
1.168000E-7	-2.640506E-2
1.168500E-7	-2.632798E-2
1.169000E-7	-2.626803E-2
1.169500E-7	-2.624233E-2
1.170000E-7	-2.625090E-2
1.170500E-7	-2.629372E-2
1.171000E-7	-2.638793E-2
1.171500E-7	-2.653353E-2
1.172000E-7	-2.667057E-2
1.172500E-7	-2.679047E-2
1.173000E-7	-2.696177E-2
1.173500E-7	-2.711593E-2
1.174000E-7	-2.718445E-2
1.174500E-7	-2.718445E-2
1.175000E-7	-2.720158E-2
1.175500E-7	-2.719302E-2
1.176000E-7	-2.710737E-2
1.176500E-7	-2.697033E-2
1.177000E-7	-2.685899E-2
1.177500E-7	-2.674765E-2
1.178000E-7	-2.656779E-2
1.178500E-7	-2.636224E-2
1.179000E-7	-2.625946E-2
1.179500E-7	-2.625090E-2
1.180000E-7	-2.618238E-2
1.180500E-7	-2.605391E-2
1.181000E-7	-2.601108E-2
1.181500E-7	-2.598539E-2
1.182000E-7	-2.586548E-2
1.182500E-7	-2.570275E-2
1.183000E-7	-2.562567E-2
1.183500E-7	-2.551433E-2
1.184000E-7	-2.528308E-2
1.184500E-7	-2.506040E-2
1.185000E-7	-2.492336E-2
1.185500E-7	-2.479489E-2
1.186000E-7	-2.464929E-2
1.186500E-7	-2.457221E-2
1.187000E-7	-2.458934E-2
1.187500E-7	-2.466642E-2
1.188000E-7	-2.476920E-2
1.188500E-7	-2.494906E-2
1.189000E-7	-2.518031E-2
1.189500E-7	-2.539442E-2
1.190000E-7	-2.558285E-2
1.190500E-7	-2.577127E-2
1.191000E-7	-2.595113E-2
1.191500E-7	-2.611386E-2
1.192000E-7	-2.621664E-2
1.192500E-7	-2.625090E-2
1.193000E-7	-2.624233E-2
1.193500E-7	-2.625090E-2
1.194000E-7	-2.624233E-2
1.194500E-7	-2.619951E-2
1.195000E-7	-2.615668E-2
1.195500E-7	-2.613099E-2
1.196000E-7	-2.607104E-2
1.196500E-7	-2.603678E-2
1.197000E-7	-2.605391E-2
1.197500E-7	-2.604534E-2
1.198000E-7	-2.595113E-2
1.198500E-7	-2.589974E-2
1.199000E-7	-2.593400E-2
1.199500E-7	-2.590831E-2
1.200000E-7	-2.576271E-2
1.200500E-7	-2.564280E-2
1.201000E-7	-2.556572E-2
1.201500E-7	-2.545438E-2
1.202000E-7	-2.529165E-2
1.202500E-7	-2.513748E-2
1.203000E-7	-2.499188E-2
1.203500E-7	-2.484628E-2
1.204000E-7	-2.467499E-2
1.204500E-7	-2.456365E-2
1.205000E-7	-2.451226E-2
1.205500E-7	-2.446943E-2
1.206000E-7	-2.443517E-2
1.206500E-7	-2.449513E-2
1.207000E-7	-2.464073E-2
1.207500E-7	-2.479489E-2
1.208000E-7	-2.494906E-2
1.208500E-7	-2.514605E-2
1.209000E-7	-2.536873E-2
1.209500E-7	-2.557428E-2
1.210000E-7	-2.575414E-2
1.210500E-7	-2.589118E-2
1.211000E-7	-2.600252E-2
1.211500E-7	-2.606247E-2
1.212000E-7	-2.604534E-2
1.212500E-7	-2.600252E-2
1.213000E-7	-2.599395E-2
1.213500E-7	-2.597683E-2
1.214000E-7	-2.589118E-2
1.214500E-7	-2.581410E-2
1.215000E-7	-2.584835E-2
1.215500E-7	-2.590831E-2
1.216000E-7	-2.589974E-2
1.216500E-7	-2.590831E-2
1.217000E-7	-2.598539E-2
1.217500E-7	-2.601965E-2
1.218000E-7	-2.594257E-2
1.218500E-7	-2.586548E-2
1.219000E-7	-2.580553E-2
1.219500E-7	-2.565993E-2
1.220000E-7	-2.544581E-2
1.220500E-7	-2.524882E-2
1.221000E-7	-2.506040E-2
1.221500E-7	-2.484628E-2
1.222000E-7	-2.465786E-2
1.222500E-7	-2.450369E-2
1.223000E-7	-2.439235E-2
1.223500E-7	-2.430670E-2
1.224000E-7	-2.421249E-2
1.224500E-7	-2.414397E-2
1.225000E-7	-2.414397E-2
1.225500E-7	-2.417823E-2
1.226000E-7	-2.420393E-2
1.226500E-7	-2.420393E-2
1.227000E-7	-2.424675E-2
1.227500E-7	-2.432383E-2
1.228000E-7	-2.440948E-2
